Order ID;Order Date;Customer ID;Product ID;Sales;Quantity;Discount;Profit;Market
UZ-2014-5310;26/07/2014;NM-8520;OFF-STA-10004163;93.84;4;0.00;31.80;EMEA
TU-2012-1350;04/05/2012;MW-8220;OFF-XER-10003203;42.00;4;0.60;-28.44;EMEA
TU-2014-3190;10/09/2014;FM-4380;FUR-HAR-10000100;73.04;1;0.60;-58.45;EMEA
GG-2014-4090;11/08/2014;SJ-10215;FUR-HAR-10002632;74.49;1;0.00;28.29;EMEA
MX-2012-160717;17/11/2012;BS-11365;OFF-LA-10003437;20.50;3;0.20;7.66;LATAM
US-2012-151428;15/09/2012;HF-14995;OFF-PA-10003573;31.25;4;0.40;-6.27;LATAM
MX-2014-138443;25/09/2014;EH-13945;OFF-SU-10003879;62.36;2;0.00;11.84;LATAM
MX-2014-166254;28/08/2014;YS-21880;OFF-SU-10003126;31.08;1;0.00;11.48;LATAM
US-2012-110359;21/11/2012;SO-20335;OFF-AR-10004348;39.10;2;0.40;-18.90;LATAM
MX-2012-126851;04/10/2012;KM-16720;FUR-FU-10000350;50.40;4;0.00;21.60;LATAM
MX-2013-165708;04/12/2013;CG-12040;OFF-FA-10003496;39.40;5;0.00;5.10;LATAM
MX-2014-105557;27/03/2014;DK-12895;OFF-ST-10003858;457.80;5;0.00;54.90;LATAM
IT-2013-1856233;21/09/2013;EB-13840;OFF-BI-10001138;44.37;3;0.50;-29.34;EU
IT-2014-3715679;31/12/2014;JK-15640;OFF-BI-10002986;22.86;4;0.50;-6.42;EU
ES-2013-4213066;31/01/2013;MC-17635;OFF-EN-10003817;47.88;3;0.00;2.79;EU
IN-2011-61176;23/11/2011;SC-20770;OFF-EN-10000383;30.00;5;0.00;6.30;APAC
IN-2014-24447;22/01/2014;GR-14560;OFF-AR-10002364;39.29;3;0.10;5.18;APAC
ID-2011-74679;18/05/2011;EL-13735;OFF-ST-10001366;53.57;2;0.10;-2.41;APAC
ID-2014-33134;24/04/2014;SV-20935;OFF-BI-10003367;45.49;4;0.15;15.49;APAC
IN-2014-24902;16/09/2014;AJ-10945;OFF-EN-10004590;80.03;4;0.10;14.15;APAC
IN-2013-62723;15/09/2013;SJ-20500;OFF-BI-10004483;16.74;2;0.00;0.66;APAC
ID-2012-36221;12/08/2012;CW-11905;OFF-SU-10004304;45.05;3;0.45;-16.43;APAC
IN-2014-71095;02/12/2014;NP-18700;OFF-FA-10004705;21.47;3;0.47;-14.99;APAC
IN-2013-81504;27/03/2013;AB-10600;OFF-ST-10003012;94.80;4;0.00;19.80;APAC
CA-2013-161669;08/11/2013;EM-14095;OFF-BI-10001294;37.44;4;0.20;11.70;US
CA-2013-102981;07/09/2013;MO-17500;TEC-AC-10004761;31.86;2;0.00;11.15;US
CA-2013-119186;27/05/2013;MS-17710;OFF-PA-10004621;10.37;2;0.20;3.63;US
US-2011-150119;23/04/2011;LB-16795;FUR-CH-10002965;281.37;2;0.30;-12.06;US
CA-2012-113131;24/09/2012;MB-17305;OFF-LA-10003510;24.42;1;0.20;7.94;US
UP-2013-1490;10/10/2013;CR-2580;FUR-ADV-10000571;109.74;1;0.00;35.10;EMEA
IR-2011-4250;15/09/2011;TB-11250;TEC-STA-10000008;39.96;1;0.00;2.37;EMEA
SF-2014-4320;19/12/2014;DN-3690;OFF-ACC-10001703;15.51;1;0.00;0.45;Africa
RS-2012-9680;15/06/2012;JS-5685;OFF-ENE-10001291;28.47;1;0.00;13.65;EMEA
UP-2012-6350;05/09/2012;AJ-945;OFF-BOS-10000363;58.44;2;0.00;7.56;EMEA
NI-2014-1950;19/08/2014;JG-5160;OFF-AVE-10003549;29.52;2;0.70;-26.58;Africa
QA-2014-6810;16/08/2014;CS-1860;OFF-CAR-10002942;58.32;2;0.00;16.86;EMEA
EG-2012-1630;25/05/2012;DA-3450;OFF-FIS-10004882;49.26;1;0.00;4.92;Africa
IR-2011-120;25/03/2011;JL-5835;OFF-CAM-10001177;25.80;1;0.00;11.07;EMEA
MX-2014-133382;15/12/2014;AT-10435;OFF-FA-10003879;21.18;3;0.00;1.86;LATAM
US-2014-126081;03/10/2014;DW-13195;OFF-BI-10001089;40.44;3;0.60;-40.44;LATAM
ES-2013-2612318;17/09/2013;JK-16120;OFF-BI-10001723;61.80;5;0.00;6.15;EU
IT-2013-5472233;04/06/2013;SC-20050;FUR-FU-10000072;44.86;3;0.20;-6.17;EU
ES-2012-5264524;06/07/2012;SW-20755;OFF-LA-10000700;22.68;2;0.00;3.36;EU
ES-2014-1822203;26/08/2014;JF-15295;OFF-PA-10000908;131.85;5;0.00;26.25;EU
ES-2014-3563223;05/02/2014;GM-14440;OFF-LA-10000157;21.96;2;0.00;9.66;EU
ES-2014-1703772;02/10/2014;DK-13225;OFF-PA-10004842;42.71;2;0.10;16.55;EU
IT-2012-2252852;17/07/2012;BM-11650;OFF-ST-10001648;98.39;2;0.10;-5.47;EU
ES-2013-5905207;09/12/2013;AH-10195;OFF-BI-10004541;43.56;3;0.00;1.71;EU
IN-2012-69590;18/06/2012;SG-20080;OFF-EN-10004462;63.27;3;0.00;11.97;APAC
ID-2014-20205;22/10/2014;JC-15340;OFF-AR-10001862;69.60;8;0.50;-4.32;APAC
IN-2012-36088;14/11/2012;TB-21190;FUR-CH-10003822;88.20;1;0.00;41.43;APAC
IN-2013-21479;03/03/2013;RC-19825;FUR-FU-10000647;62.06;2;0.27;3.38;APAC
ID-2011-78193;25/08/2011;CS-12250;TEC-AC-10000284;46.13;2;0.45;-13.45;APAC
IN-2014-68638;04/09/2014;JD-16150;OFF-FA-10001045;17.71;2;0.10;-0.41;APAC
IN-2011-83107;28/09/2011;TS-21160;FUR-FU-10001933;44.34;2;0.00;11.94;APAC
CA-2013-166674;02/04/2013;RB-19360;OFF-AR-10003156;30.48;3;0.00;7.92;US
CA-2012-161263;16/04/2012;TS-21160;OFF-BI-10004330;55.47;5;0.70;-46.23;US
CA-2013-147578;23/04/2013;PG-18895;FUR-FU-10001889;31.56;3;0.00;10.41;US
CA-2014-165687;18/11/2014;CS-12355;OFF-AP-10004036;35.04;2;0.00;12.26;US
US-2014-133361;15/05/2014;AJ-10780;OFF-AR-10003338;37.20;5;0.00;9.30;US
CA-2013-113390;12/10/2013;EP-13915;OFF-AR-10001446;27.72;3;0.20;3.47;US
IR-2013-6040;07/11/2013;DL-2865;OFF-SME-10002250;52.20;6;0.00;23.94;EMEA
SF-2013-3760;08/01/2013;SS-10410;OFF-SME-10001745;48.93;1;0.00;14.67;Africa
KG-2013-5780;05/04/2013;JF-5295;OFF-BOS-10001711;48.87;1;0.00;14.16;EMEA
RO-2013-8640;21/06/2013;SW-10275;OFF-STA-10002791;47.61;1;0.00;9.03;EMEA
NI-2011-5870;17/05/2011;AG-675;OFF-ELD-10000124;14.40;1;0.70;-17.76;Africa
PL-2011-5800;30/12/2011;JD-6015;OFF-BOS-10001772;53.28;2;0.00;4.74;EMEA
NI-2011-1650;09/08/2011;SH-10395;OFF-ROG-10001340;42.48;1;0.70;-75.06;Africa
UP-2013-6200;14/04/2013;RB-9330;TEC-SAN-10000260;82.98;1;0.00;13.26;EMEA
NI-2014-3100;25/08/2014;HD-4785;OFF-BIN-10002236;32.33;4;0.70;-25.87;Africa
IZ-2013-1070;09/05/2013;IL-5100;OFF-STA-10000155;27.96;1;0.00;1.11;EMEA
RS-2014-5930;23/06/2014;TC-11145;OFF-BIN-10002236;26.94;1;0.00;12.39;EMEA
MX-2014-114783;31/12/2014;TD-20995;OFF-ST-10004432;35.20;2;0.00;9.12;LATAM
US-2013-127173;07/10/2013;AG-10390;OFF-PA-10000032;33.31;2;0.20;6.63;LATAM
MX-2014-131226;01/09/2014;PH-18790;OFF-SU-10001968;99.36;6;0.00;32.76;LATAM
US-2014-101756;19/05/2014;KD-16615;FUR-FU-10004139;41.52;2;0.40;-1.40;LATAM
MX-2013-169495;09/12/2013;CM-12190;OFF-FA-10002895;22.12;2;0.00;2.84;LATAM
US-2014-164861;02/09/2014;EJ-13720;OFF-ST-10004296;32.00;2;0.00;13.76;LATAM
MX-2014-101084;10/10/2014;DW-13585;OFF-EN-10004525;47.58;3;0.00;15.18;LATAM
ES-2014-3984539;08/08/2014;SC-20725;OFF-AR-10000316;50.25;5;0.00;24.60;EU
IT-2011-4648014;10/06/2011;AH-10075;OFF-BI-10003277;45.45;3;0.00;5.40;EU
ES-2014-1350378;13/08/2014;TS-21160;OFF-AR-10000467;122.55;5;0.00;48.90;EU
ES-2011-4154402;22/06/2011;CV-12805;OFF-AR-10003651;27.09;1;0.00;13.53;EU
IT-2011-3586982;15/09/2011;JO-15145;OFF-ST-10001142;59.62;4;0.10;-2.66;EU
ES-2011-1539879;31/08/2011;CD-11980;OFF-FA-10001551;50.28;4;0.00;15.48;EU
ES-2014-4189155;20/09/2014;EH-13990;OFF-ST-10002608;25.78;6;0.60;-14.90;EU
ID-2014-54792;10/12/2014;CG-12040;OFF-AR-10003957;27.90;1;0.45;-9.66;APAC
ID-2013-55044;06/09/2013;BP-11290;OFF-FA-10004447;25.07;3;0.50;-8.60;APAC
ID-2014-61533;03/03/2014;MG-17695;OFF-FA-10004027;54.09;9;0.47;-43.11;APAC
IN-2014-16488;22/10/2014;MG-17695;OFF-BI-10004700;76.65;5;0.00;22.20;APAC
CA-2012-143077;17/09/2012;SF-20965;FUR-FU-10003535;21.94;2;0.60;-10.42;US
CA-2014-155089;03/12/2014;DB-12910;OFF-BI-10002429;45.66;5;0.70;-33.48;US
CA-2011-138450;18/10/2011;EH-13765;OFF-EN-10001335;52.51;6;0.20;19.69;US
CA-2012-112053;11/10/2012;SH-20395;TEC-AC-10002550;31.95;1;0.00;2.24;US
CA-2013-101525;02/05/2013;CM-12235;OFF-AR-10000716;11.16;2;0.00;4.35;US
CA-2011-134726;02/11/2011;SW-20755;TEC-AC-10000023;41.94;2;0.00;15.10;US
CA-2012-121188;28/08/2012;CB-12025;OFF-BI-10001617;41.36;5;0.20;13.96;US
MD-2011-8270;10/02/2011;PO-9180;TEC-SAM-10001013;169.68;1;0.00;30.54;EMEA
MO-2011-1670;27/01/2011;LP-7080;OFF-BIN-10004569;16.59;1;0.00;2.46;Africa
BO-2012-7320;22/08/2012;TZ-11445;TEC-PAN-10002583;50.28;1;0.00;0.99;EMEA
TU-2012-2510;03/04/2012;AH-585;OFF-ENE-10003549;37.61;2;0.60;-53.59;EMEA
SF-2012-5280;06/01/2012;JE-6165;OFF-AME-10001489;24.69;1;0.00;1.95;Africa
MX-2012-134530;01/03/2012;NZ-18565;OFF-PA-10003708;39.68;2;0.00;0.36;LATAM
MX-2011-115826;22/08/2011;DV-13045;OFF-BI-10001504;33.56;1;0.00;4.68;LATAM
US-2014-105578;17/07/2014;RP-19390;OFF-FA-10001761;17.03;3;0.40;-4.27;LATAM
MX-2011-167955;03/06/2011;IM-15055;TEC-AC-10003105;60.56;2;0.00;26.04;LATAM
IT-2014-5192801;25/12/2014;JD-15895;OFF-LA-10003699;23.73;7;0.50;-21.00;EU
ES-2014-5748893;27/08/2014;CA-12055;OFF-SU-10003173;53.64;4;0.00;15.00;EU
ES-2014-2611605;25/08/2014;KL-16645;TEC-AC-10003052;119.43;3;0.00;46.53;EU
IT-2012-4058325;06/08/2012;PO-19195;OFF-LA-10002752;11.49;1;0.00;2.16;EU
ES-2014-5514154;09/01/2014;HR-14830;TEC-MA-10000327;145.96;3;0.40;-63.29;EU
ES-2012-2939495;22/11/2012;JF-15565;OFF-BI-10004028;46.35;5;0.00;20.25;EU
ES-2014-5474746;03/01/2014;RD-19585;OFF-EN-10001449;30.03;1;0.00;14.70;EU
IN-2013-78970;23/12/2013;DK-13375;TEC-AC-10000896;59.25;1;0.00;10.05;APAC
IN-2012-63878;31/08/2012;AS-10225;FUR-FU-10003052;95.47;2;0.10;29.65;APAC
IN-2013-38062;11/09/2013;SW-20350;OFF-AR-10000387;27.64;2;0.27;6.76;APAC
IN-2011-62331;23/05/2011;RE-19405;OFF-LA-10000436;38.88;5;0.10;-0.12;APAC
IN-2014-62303;04/01/2014;SC-20380;TEC-AC-10002833;29.49;1;0.00;6.48;APAC
IN-2012-36053;28/08/2012;CK-12205;OFF-AR-10000091;49.84;2;0.10;4.42;APAC
IN-2013-25112;13/07/2013;Co-12640;OFF-FA-10002617;16.74;1;0.00;1.98;APAC
CA-2012-110632;17/03/2012;HR-14830;OFF-ST-10001291;33.82;2;0.00;9.13;US
US-2012-122140;02/04/2012;MO-17950;TEC-AC-10003038;50.12;7;0.20;-0.63;US
US-2011-119081;12/09/2011;TA-21385;FUR-FU-10003464;40.56;2;0.00;12.98;US
CA-2014-109099;07/10/2014;MM-18280;OFF-PA-10001033;40.99;1;0.00;20.09;US
US-2013-126452;22/08/2013;SC-20230;OFF-PA-10002606;47.52;9;0.00;21.38;US
US-2012-159499;21/11/2012;EM-14095;OFF-LA-10003121;16.52;5;0.20;5.37;US
NI-2011-2280;15/01/2011;MB-8085;FUR-HAR-10000441;44.87;1;0.70;-56.86;Africa
EG-2014-740;08/05/2014;DB-3660;OFF-ELD-10000151;127.89;1;0.00;15.33;Africa
SF-2013-320;09/12/2013;RL-9615;OFF-HON-10000278;22.74;2;0.00;6.36;Africa
RS-2014-1960;05/07/2014;NC-8535;OFF-ADV-10003125;22.80;2;0.00;3.42;EMEA
NI-2013-9790;15/07/2013;FM-4290;OFF-BIN-10000561;10.71;2;0.70;-22.17;Africa
NI-2014-9840;01/05/2014;BO-1350;OFF-STI-10000114;50.00;6;0.70;-88.42;Africa
RS-2011-7040;30/08/2011;JK-5730;OFF-HAR-10001262;42.96;4;0.00;17.16;EMEA
CG-2012-570;27/09/2012;PW-9240;OFF-STO-10001310;16.14;1;0.00;2.73;Africa
US-2014-101063;09/10/2014;PJ-19015;OFF-BI-10001895;30.85;3;0.70;-32.93;LATAM
US-2011-149069;24/11/2011;CY-12745;OFF-FA-10002552;44.35;7;0.20;-1.71;LATAM
US-2013-100020;07/06/2013;PJ-19015;FUR-FU-10004338;60.58;8;0.40;-6.14;LATAM
MX-2013-168340;26/12/2013;MD-17350;OFF-BI-10000765;15.76;4;0.00;2.96;LATAM
MX-2011-107748;07/11/2011;TC-21145;OFF-AR-10001192;35.08;1;0.00;12.62;LATAM
US-2014-102750;18/11/2014;TH-21115;OFF-FA-10000801;16.74;3;0.40;-1.98;LATAM
MX-2013-103730;24/05/2013;MC-17845;OFF-AR-10004454;58.20;6;0.00;1.68;LATAM
MX-2013-166863;10/12/2013;JL-15505;OFF-EN-10002674;31.62;1;0.00;12.00;LATAM
MX-2014-133592;29/12/2014;RB-19465;OFF-ST-10000836;36.14;1;0.00;3.24;LATAM
ES-2012-4229401;10/11/2012;RB-19330;OFF-BI-10004541;72.60;5;0.00;2.85;EU
ES-2011-1550182;22/08/2011;BP-11290;OFF-BI-10003114;20.97;3;0.00;10.26;EU
ES-2012-3530985;09/02/2012;NS-18640;TEC-MA-10002779;236.10;2;0.00;115.68;EU
ID-2012-72558;28/11/2012;PR-18880;OFF-FA-10000757;42.16;7;0.45;-3.20;APAC
ID-2014-46287;10/03/2014;KH-16690;OFF-EN-10000219;21.96;6;0.50;-9.72;APAC
IN-2014-31370;21/05/2014;JM-15865;FUR-FU-10000783;51.30;3;0.00;13.32;APAC
IN-2012-79145;18/06/2012;AB-10105;OFF-AR-10003875;67.37;5;0.10;-1.64;APAC
ID-2014-76380;28/04/2014;BD-11725;OFF-BI-10002919;53.35;4;0.10;8.23;APAC
IN-2013-11420;06/10/2013;SF-20200;OFF-LA-10004894;30.21;3;0.10;11.67;APAC
IN-2014-25028;16/06/2014;BS-11365;OFF-BI-10004685;30.30;2;0.00;9.36;APAC
IN-2012-66398;07/03/2012;SG-20080;TEC-AC-10003734;42.04;1;0.10;16.81;APAC
CA-2013-168753;30/05/2013;RL-19615;OFF-BI-10002557;22.75;5;0.00;11.38;US
CA-2013-114482;22/11/2013;DM-13345;OFF-PA-10003845;40.46;7;0.00;19.83;US
CA-2013-152555;30/03/2013;ME-17320;OFF-PA-10001295;45.53;3;0.20;15.93;US
CA-2014-112956;22/08/2014;TH-21550;FUR-FU-10004960;91.92;4;0.00;31.25;US
CA-2014-169411;25/12/2014;AC-10615;FUR-FU-10001602;37.93;1;0.00;6.83;US
CA-2013-111696;09/05/2013;TB-21625;OFF-PA-10002751;17.94;3;0.00;8.07;US
US-2011-109456;16/10/2011;LS-17245;OFF-BI-10000136;14.35;3;0.20;5.02;US
CA-2014-100111;21/09/2014;SV-20365;TEC-AC-10001998;59.97;3;0.00;20.39;US
CA-2012-100251;17/05/2012;DV-13465;OFF-SU-10000898;55.60;4;0.00;16.12;US
AJ-2011-4420;08/06/2011;TC-10980;OFF-WIL-10003933;12.69;1;0.00;5.82;EMEA
NI-2014-6050;06/01/2014;SC-10800;FUR-DEF-10002774;56.81;4;0.70;-72.07;Africa
IR-2014-9630;18/09/2014;LW-6990;OFF-EAT-10004979;46.59;1;0.00;22.35;EMEA
IR-2012-5410;17/11/2012;PF-9165;OFF-HAR-10000501;69.84;8;0.00;21.60;EMEA
BO-2014-1510;03/06/2014;PB-9105;OFF-BIC-10002722;34.92;2;0.00;14.28;EMEA
GG-2014-3580;11/08/2014;LC-7140;FUR-TEN-10003879;37.86;2;0.00;11.34;EMEA
CA-2014-6550;23/12/2014;SV-10815;OFF-ENE-10002784;33.60;2;0.00;10.08;Canada
SO-2014-3310;21/08/2014;SM-10905;FUR-ADV-10000183;52.98;1;0.00;0.51;Africa
GH-2011-6780;08/12/2011;NF-8385;OFF-CAR-10002375;27.00;2;0.00;8.64;Africa
UP-2013-7100;18/12/2013;RA-9885;OFF-BIN-10004512;12.21;1;0.00;0.00;EMEA
MX-2012-148054;21/09/2012;CV-12295;OFF-ST-10000650;26.08;2;0.20;5.52;LATAM
MX-2013-160395;04/07/2013;RK-19300;OFF-PA-10004411;19.92;2;0.00;4.76;LATAM
MX-2014-110296;28/10/2014;KH-16630;OFF-BI-10000124;34.08;4;0.00;15.28;LATAM
MX-2013-121167;06/09/2013;TP-21130;OFF-BI-10002080;29.22;3;0.00;10.50;LATAM
MX-2012-158750;14/11/2012;MC-17590;OFF-AR-10000812;52.80;6;0.00;6.24;LATAM
MX-2011-132059;30/06/2011;HK-14890;TEC-PH-10003793;86.96;2;0.00;22.60;LATAM
MX-2013-141446;22/03/2013;MO-17500;OFF-AP-10001682;46.98;1;0.00;9.86;LATAM
MX-2011-104752;11/03/2011;MM-18055;FUR-FU-10000885;44.46;3;0.00;8.40;LATAM
MX-2013-101490;25/11/2013;TH-21100;OFF-EN-10003559;40.20;5;0.00;17.60;LATAM
US-2013-109820;21/11/2013;TB-21595;TEC-AC-10000097;67.54;3;0.20;-1.70;LATAM
MX-2013-151050;11/03/2013;HP-14815;OFF-EN-10003939;62.56;2;0.00;18.76;LATAM
MX-2013-130764;30/09/2013;DW-13195;OFF-FA-10001700;44.48;4;0.00;17.28;LATAM
MX-2014-127040;13/11/2014;DR-12940;OFF-LA-10003851;21.00;3;0.00;10.50;LATAM
IT-2014-3245851;02/05/2014;LB-16795;OFF-ST-10002271;36.72;1;0.40;-5.52;EU
ES-2014-2406018;27/11/2014;SE-20110;OFF-BI-10001754;70.05;5;0.00;25.80;EU
ES-2014-1686107;12/05/2014;JB-15400;OFF-BI-10000894;21.06;2;0.00;4.80;EU
IT-2011-2289083;24/06/2011;TS-21430;OFF-ST-10001562;54.43;3;0.10;-3.08;EU
IT-2011-1716540;09/04/2011;CS-12490;OFF-EN-10002013;16.95;2;0.50;-4.77;EU
IT-2014-2700287;07/07/2014;BP-11095;OFF-SU-10003535;36.51;1;0.00;5.46;EU
IT-2014-2595914;12/08/2014;CH-12070;OFF-BI-10000179;55.98;2;0.00;18.42;EU
IN-2011-12764;06/12/2011;CM-12235;OFF-SU-10000178;54.99;3;0.00;4.32;APAC
IN-2014-52272;17/10/2014;BD-11770;FUR-FU-10003214;85.59;3;0.00;23.04;APAC
IN-2012-36410;31/12/2012;HR-14770;OFF-FA-10003779;41.67;3;0.00;17.01;APAC
IN-2014-46777;25/01/2014;KD-16345;OFF-AR-10003774;45.69;1;0.00;18.72;APAC
IN-2011-42542;26/10/2011;CD-11920;OFF-BI-10000089;48.20;2;0.15;19.28;APAC
IN-2013-62128;15/06/2013;AP-10915;OFF-LA-10002575;57.45;5;0.00;2.25;APAC
ID-2014-66174;08/07/2014;JE-15610;FUR-FU-10002665;29.90;2;0.20;7.04;APAC
IN-2013-30257;30/07/2013;JR-16210;OFF-PA-10002073;83.28;4;0.00;32.40;APAC
CA-2014-108560;09/07/2014;JC-15385;TEC-AC-10003063;50.00;2;0.00;10.50;US
US-2014-147669;26/12/2014;SV-20935;OFF-FA-10002975;39.31;13;0.20;12.78;US
CA-2012-153220;12/11/2012;YC-21895;OFF-PA-10003016;15.70;5;0.00;7.07;US
CA-2013-156251;14/08/2013;TS-21160;FUR-BO-10001337;241.96;2;0.00;24.20;US
CA-2012-161711;28/11/2012;MC-17425;FUR-FU-10000087;68.16;3;0.00;27.95;US
CA-2013-169334;22/10/2013;GW-14605;OFF-ST-10004950;111.67;9;0.20;6.98;US
CA-2013-153269;10/03/2013;PS-18760;OFF-PA-10001801;17.94;3;0.00;8.79;US
CA-2013-137652;29/08/2013;EB-13750;OFF-BI-10004099;18.43;8;0.70;-12.29;US
CA-2014-160661;29/10/2014;SA-20830;OFF-LA-10002475;21.93;3;0.00;10.31;US
CA-2012-135251;06/08/2012;RP-19270;OFF-PA-10003302;56.70;2;0.20;19.14;US
MO-2014-8700;10/05/2014;MK-8160;OFF-CAR-10004886;27.66;2;0.00;10.20;Africa
SF-2014-4900;08/05/2014;MS-7365;OFF-ACC-10002849;29.58;1;0.00;5.01;Africa
TU-2012-400;27/09/2012;JB-6045;OFF-TEN-10001129;21.86;1;0.60;-30.07;EMEA
SU-2014-6350;22/12/2014;GT-4635;OFF-AVE-10003279;47.28;8;0.00;16.80;Africa
EG-2012-4680;07/05/2012;CC-2550;OFF-STA-10004484;26.46;2;0.00;8.46;Africa
SY-2013-4970;26/08/2013;TC-11475;OFF-ROG-10004393;74.81;4;0.40;-32.47;EMEA
MO-2014-2000;28/10/2014;DP-3105;OFF-SAN-10001295;29.01;1;0.00;3.18;Africa
MX-2012-169390;05/11/2012;AB-10105;OFF-EN-10003673;20.81;3;0.40;2.03;LATAM
MX-2014-132255;03/09/2014;JM-15580;OFF-SU-10002423;65.76;2;0.00;12.48;LATAM
MX-2012-142664;22/08/2012;HH-15010;OFF-FA-10003464;51.90;5;0.00;23.30;LATAM
ES-2012-2339134;26/05/2012;AM-10360;OFF-ST-10004097;42.04;3;0.10;16.75;EU
ES-2011-1418466;14/06/2011;SW-20245;OFF-ST-10002151;36.94;4;0.10;6.46;EU
ES-2012-3231653;22/11/2012;DB-13405;OFF-BI-10001568;27.30;2;0.00;3.78;EU
IN-2012-58894;02/04/2012;JM-16195;OFF-FA-10004813;14.88;1;0.10;2.46;APAC
ID-2013-16306;18/10/2013;CS-11950;OFF-ST-10004668;26.93;1;0.45;-14.20;APAC
ID-2014-21346;13/06/2014;PF-19165;OFF-FA-10001375;67.72;4;0.10;-1.52;APAC
IN-2013-54260;29/04/2013;LH-16900;TEC-AC-10001639;21.07;1;0.47;-11.54;APAC
IN-2013-59132;02/10/2013;NS-18640;OFF-SU-10000866;76.74;2;0.00;9.18;APAC
ID-2011-69772;20/05/2011;MA-17560;FUR-FU-10002928;70.79;2;0.25;9.41;APAC
IN-2011-85991;16/12/2011;VW-21775;FUR-FU-10000657;100.32;2;0.00;19.02;APAC
IN-2013-83191;16/12/2013;AS-10630;OFF-SU-10000289;91.08;6;0.00;21.78;APAC
CA-2012-135545;24/11/2012;KM-16720;FUR-FU-10000397;79.76;4;0.00;22.33;US
CA-2014-128755;05/05/2014;MK-18160;OFF-PA-10004983;32.40;5;0.00;15.55;US
CA-2012-129896;15/06/2012;PF-19120;FUR-FU-10002396;40.26;4;0.20;11.07;US
CA-2013-121356;21/11/2013;SJ-20500;OFF-BI-10002133;128.40;3;0.00;62.92;US
CA-2012-101868;09/06/2012;MJ-17740;OFF-BI-10002133;38.52;3;0.70;-26.96;US
CA-2013-118689;03/10/2013;TC-20980;OFF-AR-10001958;33.96;2;0.00;9.51;US
CA-2014-121125;31/05/2014;MG-17890;TEC-AC-10002323;35.36;2;0.20;-3.09;US
TU-2014-5170;31/12/2014;VD-11670;TEC-SAN-10004215;32.59;1;0.60;-25.28;EMEA
RO-2014-2360;08/08/2014;LR-7035;OFF-AVE-10003465;25.80;2;0.00;10.02;EMEA
IZ-2014-8540;24/01/2014;JL-5505;OFF-STA-10004885;44.70;1;0.00;8.49;EMEA
EZ-2011-3160;27/06/2011;RW-9540;OFF-FEL-10000070;40.32;2;0.00;1.98;EMEA
SO-2014-5580;26/05/2014;MK-7905;FUR-RUB-10004420;43.80;1;0.00;13.56;Africa
SF-2013-6530;26/04/2013;LT-6765;OFF-ELI-10004597;34.29;1;0.00;13.35;Africa
MX-2013-131541;26/06/2013;IG-15085;OFF-FA-10000522;41.90;5;0.00;7.90;LATAM
MX-2012-150910;20/04/2012;JC-15385;OFF-EN-10002396;24.78;1;0.00;5.94;LATAM
US-2013-102379;19/02/2013;MF-17665;FUR-FU-10001371;33.80;4;0.50;-10.20;LATAM
MX-2013-161025;19/07/2013;RS-19420;OFF-AR-10002882;69.12;2;0.00;2.76;LATAM
MX-2013-107937;17/05/2013;AH-10030;FUR-CH-10004387;111.06;3;0.00;24.42;LATAM
MX-2013-117149;10/10/2013;BT-11485;OFF-PA-10001878;157.00;5;0.00;18.80;LATAM
US-2012-142734;15/10/2012;KW-16570;OFF-EN-10002959;22.45;2;0.60;-12.35;LATAM
ES-2013-4599518;20/08/2013;JP-15520;OFF-BI-10002570;56.52;2;0.00;11.82;EU
ES-2014-3688258;18/08/2014;NP-18700;TEC-AC-10003920;83.88;2;0.50;-41.94;EU
ES-2012-4818797;09/08/2012;DS-13030;OFF-AR-10002852;33.93;3;0.00;2.97;EU
ID-2011-66412;30/03/2011;AF-10870;FUR-FU-10003214;42.80;2;0.25;1.10;APAC
IN-2011-23712;14/12/2011;SC-20770;OFF-BI-10004436;28.08;4;0.00;0.48;APAC
IN-2011-49241;06/10/2011;MT-18070;OFF-SU-10003789;34.92;1;0.00;13.95;APAC
IN-2012-74049;20/03/2012;BF-11170;OFF-PA-10000383;93.60;3;0.00;4.68;APAC
IN-2013-22298;24/11/2013;EB-14170;OFF-FA-10001718;50.40;6;0.00;10.98;APAC
ID-2013-80552;12/07/2013;AW-10840;OFF-EN-10000835;48.38;6;0.40;-5.80;APAC
US-2012-159982;28/11/2012;DR-12880;OFF-ST-10001590;53.92;5;0.20;4.04;US
CA-2014-137344;21/08/2014;EM-13810;OFF-ST-10000344;40.29;3;0.00;10.48;US
CA-2011-102988;05/04/2011;GM-14695;OFF-AR-10004757;22.96;7;0.00;7.58;US
CA-2013-101336;14/11/2013;CK-12760;OFF-ST-10004258;36.63;3;0.00;9.89;US
CA-2011-105249;28/11/2011;DH-13675;OFF-LA-10002043;41.40;4;0.00;19.87;US
CA-2014-118017;04/12/2014;LC-16870;FUR-FU-10004053;16.19;1;0.20;4.66;US
CA-2011-109918;07/09/2011;LR-17035;OFF-BI-10004308;83.92;5;0.20;31.47;US
CA-2014-100622;04/11/2014;DK-13090;OFF-AR-10004010;55.98;2;0.20;4.20;US
UP-2013-9310;06/12/2013;HH-5010;TEC-MEM-10002524;28.38;1;0.00;5.37;EMEA
BU-2011-1220;06/08/2011;ME-7725;OFF-STO-10004503;79.92;6;0.00;32.76;EMEA
SU-2013-1210;19/04/2013;JJ-5760;OFF-TEN-10003948;33.00;2;0.00;8.22;Africa
